refFile;testFile;HRC;score;Mqs;adaptationAlgo;netcond;ssim;psnr;biqiProcess;brisqueProcess;niqeProcess;viideoProcess;diivineProcess;biqi;brisque;niqe;diivine;viideo;linear;minkowski;power
SO;Soccer_HuangBufferBasedAdaptor_Trace_1;TC01;-0.883059194;2.153209801;HuangBufferBasedAdaptor;Trace_1;0.921633168;26.7712686;0;0;0;0;0;39.92080844;45.64334375;6.229348243;0.09780343;0.781977925;-8.40132878;0.418006945;26.92401511
SO;Soccer_HuangBufferBasedAdaptor_Trace_2;TC02;-1.378218102;1.628085316;HuangBufferBasedAdaptor;Trace_2;0.895338373;25.53875298;0;0;0;0;0;41.03724607;48.0696125;6.609385235;0.147344937;0.754715314;-8.378802257;0.441037271;26.92402891
SO;Soccer_HuangBufferBasedAdaptor_Trace_3;TC03;-0.751296867;2.292946001;HuangBufferBasedAdaptor;Trace_3;0.91307067;26.69714042;0;0;0;0;0;39.54380895;46.2606;6.357393553;0.118129397;0.782845636;-8.392086563;0.427539309;26.92402037
SO;Soccer_HuangBufferBasedAdaptor_Trace_4;TC04;-1.666344762;1.322522069;HuangBufferBasedAdaptor;Trace_4;0.843148677;24.26724091;0;0;0;0;0;44.25423756;52.14144211;7.25278108;0.26627567;0.634616036;-8.324724453;0.494372344;26.9240738
SO;Soccer_HuangBufferBasedAdaptor_Trace_5;TC05;0.376239387;3.488717471;HuangBufferBasedAdaptor;Trace_5;0.941226005;28.55255768;0;0;0;0;0;34.44056757;41.87281875;5.336747371;0.108765512;0.708953882;-8.396344322;0.42316425;26.92401787
SO;Soccer_HuangBufferBasedAdaptor_Trace_6;TC06;-1.649061526;1.340851236;HuangBufferBasedAdaptor;Trace_6;0.830629277;23.81772544;0;0;0;0;0;46.18678974;51.338;7.385528209;0.305329357;0.728909613;-8.306966741;0.511503133;26.92409166
SO;Soccer_OracleVMAFViterbiQualityBasedAdaptor_Trace_0;TC07;-0.213943195;2.862818755;OracleVMAFViterbiQualityBasedAdaptor;Trace_0;0.944627158;27.96857791;0;0;0;0;0;34.83949521;41.29324375;5.470768849;0.033221773;0.776036371;-8.43069406;0.386440197;26.92400273
SO;Soccer_OracleVMAFViterbiQualityBasedAdaptor_Trace_1;TC08;-0.752047965;2.292149449;OracleVMAFViterbiQualityBasedAdaptor;Trace_1;0.92730263;27.01177696;0;0;0;0;0;37.76277406;43.3094625;5.873944566;0.045877602;0.773982988;-8.424939454;0.392852446;26.92400456
SO;Soccer_OracleVMAFViterbiQualityBasedAdaptor_Trace_2;TC09;-1.288488253;1.723245355;OracleVMAFViterbiQualityBasedAdaptor;Trace_2;0.904221566;25.87956371;0;0;0;0;0;41.59470762;45.66204375;6.331429313;0.108657024;0.777178283;-8.396393651;0.423113405;26.92401785
SO;Soccer_OracleVMAFViterbiQualityBasedAdaptor_Trace_3;TC10;-0.123479303;2.958757259;OracleVMAFViterbiQualityBasedAdaptor;Trace_3;0.935535682;27.62235708;0;0;0;0;0;35.74880987;41.83365;5.471553917;0.055467976;0.766654155;-8.420578711;0.397616475;26.92400615
SO;Soccer_OracleVMAFViterbiQualityBasedAdaptor_Trace_4;TC11;-1.676493935;1.311758697;OracleVMAFViterbiQualityBasedAdaptor;Trace_4;0.85869963;24.6767789;0;0;0;0;0;45.02868669;51.01090526;7.067410474;0.210212323;0.627193211;-8.350216457;0.469489199;26.92405075
SO;Soccer_OracleVMAFViterbiQualityBasedAdaptor_Trace_5;TC12;0.636429885;3.764653941;OracleVMAFViterbiQualityBasedAdaptor;Trace_5;0.960440811;29.6083527;0;0;0;0;0;32.28229476;38.61783125;4.914474311;0.034958453;0.702251332;-8.429904391;0.387330226;26.92400296
SO;Soccer_OracleVMAFViterbiQualityBasedAdaptor_Trace_6;TC13;-1.666341927;1.322525075;OracleVMAFViterbiQualityBasedAdaptor;Trace_6;0.836265293;24.01911876;0;0;0;0;0;46.02302972;50.72846875;7.260862145;0.270676303;0.72896418;-8.322723485;0.496310185;26.92407574
SO;Soccer_SimpleThroughputBasedAdaptor_Trace_0;TC14;-0.39358364;2.672306993;SimpleThroughputBasedAdaptor;Trace_0;0.933774261;27.58026696;0;0;0;0;0;35.2285646;41.75625294;5.640736629;0.029951731;0.725908231;-8.432180948;0.384754047;26.92400232
SO;Soccer_SimpleThroughputBasedAdaptor_Trace_1;TC15;-0.77101262;2.272037108;SimpleThroughputBasedAdaptor;Trace_1;0.930739821;26.98598106;0;0;0;0;0;38.77021763;42.623075;5.881691671;0.965636254;0.780072384;-8.006725195;0.789358277;26.92456768
SO;Soccer_SimpleThroughputBasedAdaptor_Trace_2;TC16;-1.18623439;1.831687324;SimpleThroughputBasedAdaptor;Trace_2;0.886974722;25.30428954;0;0;0;0;0;42.4580199;47.12248125;6.522776512;0.960267641;0.777530639;-8.009166304;0.787149283;26.92456269
SO;Soccer_SimpleThroughputBasedAdaptor_Trace_3;TC17;-0.673981478;2.374940293;SimpleThroughputBasedAdaptor;Trace_3;0.916679936;26.78696329;0;0;0;0;0;35.83893151;43.08935294;6.127870036;0.953646975;0.806005046;-8.01217672;0.784424406;26.92455655
SO;Soccer_SimpleThroughputBasedAdaptor_Trace_4;TC18;-1.970462509;1;SimpleThroughputBasedAdaptor;Trace_4;0.830629277;23.81772544;0;0;0;0;0;44.75010631;53.08058421;7.430231452;0.963051054;0.634458022;-8.007900686;0.788294622;26.92456527
SO;Soccer_SimpleThroughputBasedAdaptor_Trace_5;TC19;0.460274872;3.577838539;SimpleThroughputBasedAdaptor;Trace_5;0.960025734;29.38336798;0;0;0;0;0;31.04210629;38.9760375;4.931984821;0.03339502;0.707496992;-8.430615284;0.386529147;26.92400275
SO;Soccer_SimpleThroughputBasedAdaptor_Trace_6;TC20;-1.714490999;1.271462161;SimpleThroughputBasedAdaptor;Trace_6;0.830629277;23.81772544;0;0;0;0;0;46.18678974;51.338;7.385528209;0.304768518;0.728909613;-8.307221755;0.511258133;26.92409139
SO;Soccer_VMAFViterbiQualityBasedAdaptor_Trace_0;TC21;-0.654803654;2.395278703;VMAFViterbiQualityBasedAdaptor;Trace_0;0.926842301;27.36858425;0;0;0;0;0;35.89157814;42.52725;5.728694769;0.058844447;0.770774327;-8.41904343;0.399277884;26.92400676
SO;Soccer_VMAFViterbiQualityBasedAdaptor_Trace_1;TC22;-0.726994486;2.318719092;VMAFViterbiQualityBasedAdaptor;Trace_1;0.927545859;27.03283188;0;0;0;0;0;38.83898513;43.009525;5.93634228;0.015759113;0.774264771;-8.438634331;0.377232003;26.92400084
SO;Soccer_VMAFViterbiQualityBasedAdaptor_Trace_2;TC23;-1.104555645;1.918309029;VMAFViterbiQualityBasedAdaptor;Trace_2;0.894550891;25.7126363;0;0;0;0;0;43.79163392;46.2084625;6.362110273;0.942926909;0.774283023;-8.017051134;0.780010657;26.92454668
SO;Soccer_VMAFViterbiQualityBasedAdaptor_Trace_3;TC24;-0.818243478;2.221947976;VMAFViterbiQualityBasedAdaptor;Trace_3;0.91812199;27.09008593;0;0;0;0;0;36.48174723;43.777275;6.024778582;0.954304972;0.781574978;-8.011877529;0.784695254;26.92455716
SO;Soccer_VMAFViterbiQualityBasedAdaptor_Trace_4;TC25;-1.770261559;1.212316529;VMAFViterbiQualityBasedAdaptor;Trace_4;0.846521291;24.3570013;0;0;0;0;0;43.85473216;51.40124211;7.130089137;0.914602773;0.627879013;-8.029930119;0.7683386;26.9245209
SO;Soccer_VMAFViterbiQualityBasedAdaptor_Trace_5;TC26;0.273888097;3.380172178;VMAFViterbiQualityBasedAdaptor;Trace_5;0.959240598;29.51731315;0;0;0;0;0;32.18425385;39.33493125;5.108849835;0.96417069;0.72604327;-8.007391587;0.7887553;26.92456631
SO;Soccer_VMAFViterbiQualityBasedAdaptor_Trace_6;TC27;-1.730112656;1.254895127;VMAFViterbiQualityBasedAdaptor;Trace_6;0.835763246;23.98774317;0;0;0;0;0;46.01751509;51.13758125;7.359501314;0.29839741;0.728507096;-8.310118698;0.508472978;26.92408839
AF;AsianFusion_HuangBufferBasedAdaptor_Trace_0;TC00;0.99313537;4.142946205;HuangBufferBasedAdaptor;Trace_0;0.98344064;37.67795195;0;0;0;0;0;40.43215582;61.57845714;7.997047767;0.677454004;0.706999804;-8.137761664;0.669927472;26.92432383
AF;AsianFusion_HuangBufferBasedAdaptor_Trace_1;TC01;1.092072695;4.247870929;HuangBufferBasedAdaptor;Trace_1;0.981674071;37.70179448;0;0;0;0;0;39.88365824;63.17509524;8.017428491;0.695777022;0.700267793;-8.129430188;0.677581745;26.92433781
AF;AsianFusion_HuangBufferBasedAdaptor_Trace_2;TC02;0.583662163;3.70869287;HuangBufferBasedAdaptor;Trace_2;0.975786778;36.33147197;0;0;0;0;0;40.1117972;65.19602857;8.285476742;0.784220831;0.701416646;-8.089214788;0.714399264;26.92440829
AF;AsianFusion_HuangBufferBasedAdaptor_Trace_3;TC03;0.74885112;3.883878582;HuangBufferBasedAdaptor;Trace_3;0.980848502;36.963982;0;0;0;0;0;NaN;63.78772857;0;0.707579243;0.698972151;-8.124063718;0.682506903;26.92434693
AF;AsianFusion_HuangBufferBasedAdaptor_Trace_4;TC04;-0.512700962;2.545981037;HuangBufferBasedAdaptor;Trace_4;0.973752387;35.5898627;0;0;0;0;0;40.42321276;63.958708;7.476802694;0.753081247;0.760504116;-8.103373957;0.701459618;26.92438292
AF;AsianFusion_HuangBufferBasedAdaptor_Trace_5;TC05;1.167197031;4.327541571;HuangBufferBasedAdaptor;Trace_5;0.984270784;38.43539925;0;0;0;0;0;39.14311839;60.27560952;7.832265886;0.632067881;0.700652417;-8.158398735;0.650923969;26.92429015
AF;AsianFusion_HuangBufferBasedAdaptor_Trace_6;TC06;-0.081135994;3.003663062;HuangBufferBasedAdaptor;Trace_6;0.971740218;35.03866744;0;0;0;0;0;NaN;68.53558182;0;0.806747909;0.701529002;-8.078971726;0.72374547;26.92442702
AF;AsianFusion_OracleVMAFViterbiQualityBasedAdaptor_Trace_0;TC07;1.373412479;4.546236578;OracleVMAFViterbiQualityBasedAdaptor;Trace_0;0.987528605;38.93501524;0;0;0;0;0;42.21383073;58.5822;7.501247092;0.581009293;0.694373345;-8.181615074;0.629464025;26.92425391
AF;AsianFusion_OracleVMAFViterbiQualityBasedAdaptor_Trace_1;TC08;1.059405708;4.213227031;OracleVMAFViterbiQualityBasedAdaptor;Trace_1;0.984499939;38.22188539;0;0;0;0;0;0;60.46512381;7.770563838;0.561761869;0.699264241;-8.190366878;0.621349897;26.92424072
AF;AsianFusion_OracleVMAFViterbiQualityBasedAdaptor_Trace_2;TC09;0.667467427;3.797569785;OracleVMAFViterbiQualityBasedAdaptor;Trace_2;0.980498566;37.00412309;0;0;0;0;0;NaN;64.89321905;0;0.699907533;0.70241752;-8.127552045;0.679305888;26.92434099
AF;AsianFusion_OracleVMAFViterbiQualityBasedAdaptor_Trace_3;TC10;1.206716938;4.369453108;OracleVMAFViterbiQualityBasedAdaptor;Trace_3;0.986484012;38.29899738;0;0;0;0;0;NaN;61.79269524;0;0.593362477;0.693028755;-8.175998082;0.634664488;26.92426252
AF;AsianFusion_OracleVMAFViterbiQualityBasedAdaptor_Trace_4;TC11;-0.1114279;2.971537978;OracleVMAFViterbiQualityBasedAdaptor;Trace_4;0.976572779;36.30321778;0;0;0;0;0;39.54412129;63.8757;7.361921435;0.699434836;0.751925732;-8.12776698;0.679108601;26.92434063
AF;AsianFusion_OracleVMAFViterbiQualityBasedAdaptor_Trace_5;TC12;1.395682429;4.569854241;OracleVMAFViterbiQualityBasedAdaptor;Trace_5;0.990661033;40.31636416;0;0;0;0;0;40.98336243;57.6591;7.251559583;0.51735236;0.701431979;-8.210559882;0.602572148;26.92421129
AF;AsianFusion_OracleVMAFViterbiQualityBasedAdaptor_Trace_6;TC13;-0.198343391;2.879362614;OracleVMAFViterbiQualityBasedAdaptor;Trace_6;0.974461345;35.63333769;0;0;0;0;0;0;65.87223636;8.410832359;0.731656319;0.694571004;-8.113115872;0.692542482;26.92436581
AF;AsianFusion_SimpleThroughputBasedAdaptor_Trace_0;TC14;1.364228634;4.536496954;SimpleThroughputBasedAdaptor;Trace_0;0.986862285;38.84761163;0;0;0;0;0;41.19180783;57.55449524;6.416508392;0.572038372;0.70320536;-8.185694152;0.625683903;26.92424773
AF;AsianFusion_SimpleThroughputBasedAdaptor_Trace_1;TC15;0.982103708;4.131246938;SimpleThroughputBasedAdaptor;Trace_1;0.98345996;37.79663476;0;0;0;0;0;NaN;63.56389524;0;0.641140271;0.709388945;-8.154273519;0.654727843;26.92429677
AF;AsianFusion_SimpleThroughputBasedAdaptor_Trace_2;TC16;0.590338213;3.715772935;SimpleThroughputBasedAdaptor;Trace_2;0.979425104;37.12256246;0;0;0;0;0;41.84461871;62.8649;6.929218465;0.639911382;0.704651429;-8.154832295;0.65421275;26.92429587
AF;AsianFusion_SimpleThroughputBasedAdaptor_Trace_3;TC17;0.892202656;4.035905336;SimpleThroughputBasedAdaptor;Trace_3;0.985819707;38.41235906;0;0;0;0;0;42.0172231;59.31866818;6.448189945;0.596229799;0.64826158;-8.17469431;0.635870788;26.92426453
AF;AsianFusion_SimpleThroughputBasedAdaptor_Trace_4;TC18;-0.09395071;2.990072836;SimpleThroughputBasedAdaptor;Trace_4;0.976604758;36.29259551;0;0;0;0;0;42.04478422;63.99694231;6.969801654;0.709044201;0.706680735;-8.123397602;0.683117967;26.92434807
AF;AsianFusion_SimpleThroughputBasedAdaptor_Trace_5;TC19;1.562314455;4.746570353;SimpleThroughputBasedAdaptor;Trace_5;0.989503267;39.83064944;0;0;0;0;0;41.30826779;57.89958571;7.307987445;0.541462492;0.696926546;-8.199597005;0.612776708;26.92422709
AF;AsianFusion_SimpleThroughputBasedAdaptor_Trace_6;TC20;-0.459843309;2.602037481;SimpleThroughputBasedAdaptor;Trace_6;0.975194044;35.88552149;0;0;0;0;0;NaN;66.02112917;0;0.687293586;0.722838037;-8.133287606;0.674039084;26.92433131
AF;AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0;TC21;0.989853108;4.13946531;VMAFViterbiQualityBasedAdaptor;Trace_0;0.985236209;38.50415716;0;0;0;0;0;NaN;62.74096667;0;0.594800615;0.690509472;-8.17534416;0.635269558;26.92426353
AF;AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1;TC22;1.08502413;4.240395805;VMAFViterbiQualityBasedAdaptor;Trace_1;0.986089587;38.59302336;0;0;0;0;0;NaN;62.34757619;0;0.622539485;0.702071875;-8.162731296;0.646925989;26.92428325
AF;AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2;TC23;0.735413574;3.869627835;VMAFViterbiQualityBasedAdaptor;Trace_2;0.979809788;36.91930582;0;0;0;0;0;0;64.54547619;8.205821416;0.699152935;0.711634444;-8.12789516;0.678990942;26.92434041
AF;AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3;TC24;1.024807984;4.176535553;VMAFViterbiQualityBasedAdaptor;Trace_3;0.985823867;38.18077195;0;0;0;0;0;0;60.21465238;7.648930411;0.552574018;0.691122647;-8.194544594;0.617471552;26.92423452
AF;AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_4;TC25;-0.327813987;2.742056834;VMAFViterbiQualityBasedAdaptor;Trace_4;0.976002411;36.0652302;0;0;0;0;0;40.26704871;63.12842;7.409151889;0.679429437;0.760747519;-8.136863435;0.670753164;26.92432533
AF;AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_5;TC26;1.354381423;4.526053818;VMAFViterbiQualityBasedAdaptor;Trace_5;0.989497199;39.96327561;0;0;0;0;0;40.90148554;57.49811429;7.340098568;0.535422896;0.699097884;-8.202343209;0.61022275;26.92422309
AF;AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_6;TC27;-0.215440863;2.861230452;VMAFViterbiQualityBasedAdaptor;Trace_6;0.973919602;35.57101081;0;0;0;0;0;NaN;67.22463636;0;0.749006788;0.701643034;-8.105226613;0.69976473;26.92437964
